N,P,K,temperature,humidity,ph,rainfall,label,label_encoded
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,5
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,2
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize,5
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,2
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice,6
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,rice,6
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,2
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,rice,6
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,maize,5
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize,5
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,2
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,2
68,57,43,26.08867875,80.37979919,5.706943251,182.9043504,rice,6
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,4
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,4
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,4
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice,6
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice,6
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,2
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,4
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,5
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,6
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,6
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice,6
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,maize,5
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,6
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,2
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,4
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize,5
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,maize,5
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice,6
78,58,15,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,5
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,2
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,5
70,36,42,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice,6
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,4
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice,6
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,4
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,5
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,2
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,5
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,4
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,2
92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,6
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,6
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,2
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,2
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,rice,6
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,4
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,4
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,4
92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,6
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,2
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice,6
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,2
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,2
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize,5
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,5
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,2
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice,6
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,2
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,2
71,54,16,22.61359953,63.69070564,5.7499144210000015,87.75953857,maize,5
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,6
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,2
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,4
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,2
65,60,22,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,5
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,6
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,2
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,2
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,4
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice,6
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,2
61,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize,5
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,2
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,2
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,4
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice,6
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,4
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice,6
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,5
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,5
84,50,44,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,6
76,60,39,20.0454142,80.3477562,6.766240045,208.5810155,rice,6
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,maize,5
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,4
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,2
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice,6
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,4
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize,5
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,2
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice,6
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice,6
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,5
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice,6
92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,6
66,53,19,23.09348056,60.11593810000001,6.033550195,65.49730729,maize,5
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice,6
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,4
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice,6
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,4
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,4
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,4
87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,5
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,4
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,2
62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize,5
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,4
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,4
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice,6
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,5
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,2
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,2
89,60,19,25.19192419,66.69029010000001,5.913664501,78.06639649,maize,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,4
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,maize,5
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice,6
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,5
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,4
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,4
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,2
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,4
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,2
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize,5
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,2
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,4
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,2
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,5
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,5
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,5
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice,6
62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize,5
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,4
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,4
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize,5
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,2
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,4
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,4
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,4
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,4
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,2
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,4
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,4
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,4
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,2
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,2
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,4
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,5
71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,5
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,4
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,2
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,4
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,5
79,45,20,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize,5
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,rice,6
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,4
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,2
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,2
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice,6
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,5
92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,6
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,5
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,4
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,2
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize,5
92,35,40,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice,6
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice,6
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,5
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice,6
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,2
90,49,21,24.84016732,68.3584573,6.4725232870000005,74.05474936,maize,5
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,4
61,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize,5
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,4
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,2
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,5
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,2
84,50,44,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,6
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize,5
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,2
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,6
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,2
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,2
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice,6
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,rice,6
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,4
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice,6
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,4
63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154,maize,5
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,4
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,2
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,4
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice,6
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,2
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize,5
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice,6
99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,6
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize,5
76,44,17,20.41683147,62.55424820000001,5.855442401,65.27798457,maize,5
66,44,20,19.0781471,69.02298571,6.740000687999999,80.72515943,maize,5
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,5
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,6
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,maize,5
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,maize,5
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice,6
61,41,17,25.1420613,65.26185135,6.021902237000001,76.68456006,maize,5
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize,5
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,2
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice,6
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice,6
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,4
81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,5
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,4
81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,5
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,maize,5
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,4
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,2
84,50,44,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,6
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,5
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,4
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,4
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,2
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,4
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,2
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice,6
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,2
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,6
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,4
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,2
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,maize,5
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,4
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,maize,5
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,2
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice,6
68,57,43,26.08867875,80.37979919,5.706943251,182.9043504,rice,6
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,2
73,45,21,24.60532218,73.58868502,6.636803222999999,96.59195302,maize,5
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,2
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,5
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice,6
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,5
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,6
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,rice,6
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,5
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize,5
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,4
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,4
78,43,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice,6
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,2
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,4
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice,6
63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154,maize,5
99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,6
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,2
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,4
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,5
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,5
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,4
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,5
